UserAgent,UserAgentID
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+.NET+CLR+1.1.4322;+Tablet+PC+2.0),991
libwww-perl/5.805,992
Microsoft+Data+Access+Internet+Publishing+Provider+DAV+1.2,993
Mozilla/5.0+(Windows;+U;+Windows+NT+6.0;+en-GB;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3+(+.NET+CLR+3.5.30729;+.NET4.0E),994
"Mozilla/5.0+(Windows;+U;+Windows+NT+6.1;+en-US)+AppleWebKit/533.4+(KHTML,+like+Gecko)+Chrome/5.0.375.70+Safari/533.4",995
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1)+;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.04506.30),996
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.1;+Trident/4.0;+GTB6;+.NET+CLR+1.0.3705;+.NET+CLR+1.1.4322;+Media+Center+PC+4.0;+InfoPath.1),997
Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10.6;+fr;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3,998
"Mozilla/5.0+(iPod;+U;+CPU+iPhone+OS+2_2+like+Mac+OS+X;+en-us)+AppleWebKit/525.18.1+(KHTML,+like+Gecko)+Version/3.1.1+Mobile/5G77+Safari/525.20",999
Mozilla/5.0+(Windows;+U;+Windows+NT+6.0;+de;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3+(+.NET+CLR+3.5.30729),1000
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.1;+Trident/4.0;+.NET+CLR+1.1.4322;+InfoPath.2),1001
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+WOW64;+Trident/4.0;+GTB6.5;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+eSobiSubscriber+2.0.4.16),1002
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.2;++SV1;++.NET+CLR+1.1.4322;++.NET+CLR+2.0.50727;++.NET+CLR+3.0.30729;++.NET+CLR+3.5.30707;++MS-RTC+LM+8),1003
"Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_3;+en-us)+AppleWebKit/531.22.7+(KHTML,+like+Gecko)+Version/4.0.5+Safari/531.22.7",1004
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.2;++SLCC1;++.NET+CLR+1.1.4325;++.NET+CLR+2.0.50727;++.NET+CLR+3.0.30729;++.NET+CLR+3.5.30729;++InfoPath.2),1005
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.1;+Trident/4.0;++Embedded+Web+Browser+from:+http://bsalsa.com/;+.NET+CLR+3.0.04506.30;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729),1006
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.2;++SV1;++.NET+CLR+1.1.4322;++.NET+CLR+2.0.40607;++.NET+CLR+3.0.30729;++.NET+CLR+3.5.30707;++MS-RTC+LM+8),1007
"Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+MRA+4.6+(build+01425);+MRSPUTNIK+1,+5,+0,+19+SW)",1008
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.2;++SLCC1;++.NET+CLR+1.1.4322;++.NET+CLR+2.0.50727;++.NET+CLR+3.0.30729;++.NET+CLR+3.5.30707;++InfoPath.2),1009
Mozilla/5.0+(X11;+U;+Linux+i686;+en-US;+rv:1.9)+Gecko/2008060309+Firefox/3.0,1010
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+FunWebProducts;+FBSMTWB;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.0;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+InfoPath.1),1011
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.8.1.17)+Gecko/20080829+Firefox/2.0.0.17+(.NET+CLR+3.5.30729),1012
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+YComp+5.0.0.0;+FunWebProducts;+.NET+CLR+1.0.3705;+MSN+9.0;MSN+9.1;+MSNbQ002;+MSNmen-us;+MSNcOTH),1013
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+Hotbar+4.5.1.0),1014
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;++SV1;++.NET+CLR+1.1.4322;++.NET+CLR+2.0.50727;++.NET+CLR+3.0.30729;++.NET+CLR+3.5.30729;++InfoPath.2),1015
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+ru;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3+(+.NET+CLR+3.5.30729),1016
Opera/9.00+(Windows+NT+5.1;+U;+ru),1017
"Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+fr;+rv:1.9.1.1)+Gecko/20090715+YFF35+Firefox/3.5.1,gzip(gfe)+(via+translate.google.com)",1018
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+fr;+rv:1.9.1.1)+Gecko/20090715+YFF35+Firefox/3.5.1,1019
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+pt-PT;+rv:1.9.2)+Gecko/20100115+Firefox/3.6+(.NET+CLR+3.5.30729),1020
Mozilla/4.0+(compatible;+MSIE+5.01;+Windows+NT+5.0),1021
Mozilla/5.0+(Windows;+U;+Windows+NT+5.2;+en-GB;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3+(.NET+CLR+3.5.30729),1022
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.2;+Trident/4.0;+GTB6.5;+.NET+CLR+1.1.4322;+.NET+CLR+3.0.04506.648;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729),1023
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.1;+Trident/4.0;+YTB720;+GTB6.3;+.NET+CLR+1.0.3705;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729),1024
Mozilla/5.0+(Windows;+U;+Windows+NT+6.0;+en-US;+rv:1.9.1.9)+Gecko/20100315+Firefox/3.5.9+Glue/4.3+(.NET+CLR+3.5.30729),1025
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+hu;+rv:1.8.1.2)+Gecko/20070219+Firefox/2.0.0.2,1026
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+SLCC1;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+OfficeLiveConnector.1.5;+OfficeLivePatch.1.3),1027
Mozilla/5.0+(compatible;+MJ12bot/v1.3.3;+http://www.majestic12.co.uk/bot.php?+),1028
WinHTTP+Example/1.0,1029
"Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US)+AppleWebKit/533.4+(KHTML,+like+Gecko)+Chrome/5.0.375.70+Safari/533.4",1030
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.1;+Trident/4.0;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.04506.30;+MDDR;+InfoPath.2;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729),1031
"Mozilla/5.0+(Windows;+U;+Windows+NT+6.0;+en-US)+AppleWebKit/533.4+(KHTML,+like+Gecko)+Chrome/5.0.375.70+Safari/533.4",1032
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+WOW64;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+.NET+CLR+1.1.4322),1033
Mozilla/5.0+(Windows;+U;+Windows+NT+6.1;+en-US;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3,1034
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+YPC+3.2.0;+.NET+CLR+1.1.4322;+yplus+5.1.02d),1035
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+FunWebProducts;+SIMBAR=0;+.NET+CLR+1.0.3705;+.NET+CLR+1.1.4322;+Media+Center+PC+4.0;+IEMB3;+IEMB3),1036
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+id;+rv:1.9.1.9)+Gecko/20100315+Firefox/3.5.9,1037
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+InfoPath.1,1038
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+WOW64;+Trident/4.0;+GTB6.5;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0),1039
Domnutch-Bot/Nutch-1.0+(Domnutch;+http://www.Nutch.de/),1040
Mozilla/5.0+(Windows;+U;+Windows+NT+6.1;+en-US;+rv:1.9.0.1)+Gecko/2008070208+Firefox/3.0.1,1041
Mozilla/5.0+(Windows;+U;+Windows+NT+6.0;+es-AR;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3,1042
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+es-AR;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3,1043
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-GB;+rv:1.9.1.9)+Gecko/20100315+Firefox/3.5.9+(.NET+CLR+3.5.30729),1044
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+{4150D290-0974-7F1D-5AD5-E5FC833FF1EC};+.NET+CLR+2.0.50727;+.NET+CLR+1.1.4322;+InfoPath.1),1045
Mail.Ru/1.0,1046
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;++SLCC1;++.NET+CLR+1.1.4322;++.NET+CLR+2.0.40607;++.NET+CLR+3.0.30729;++.NET+CLR+3.5.30707),1047
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.2;++SV1;++.NET+CLR+1.1.4325;++.NET+CLR+2.0.50727;++.NET+CLR+3.0.30729;++.NET+CLR+3.5.30707;++MS-RTC+LM+8),1048
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+InfoPath.1),1049
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304),1050
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.2;++SV1;++.NET+CLR+1.1.4322;++.NET+CLR+2.0.50727;++.NET+CLR+3.0.30729),1051
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;++SLCC1;++.NET+CLR+1.1.4325;++.NET+CLR+2.0.40607;++.NET+CLR+3.0.30729),1052
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.1;+Trident/4.0;+GTB6;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.04506.30;+.NET+CLR+3.0.04506.648),1053
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB6.5;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.0;+InfoPath.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729),1054
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+GTB0.0;+InfoPath.1),1055
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;++SLCC1;++.NET+CLR+1.1.4322;++.NET+CLR+2.0.40607),1056
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.2;+Win64;+x64;+SV1;+.NET+CLR+2.0.50727),1057
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+Trident/4.0;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+InfoPath.1),1058
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.1;+Trident/4.0;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+InfoPath.1),1059
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0)+chromeframe/5.0.375.62,1060
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.2;++SV1;++.NET+CLR+1.1.4322;++.NET+CLR+2.0.40607;++.NET+CLR+3.0.30729;++.NET+CLR+3.5.30729;++InfoPath.2),1061
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+hu;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3,1062
"Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_4;+en-us)+AppleWebKit/533.16+(KHTML,+like+Gecko)+Version/5.0+Safari/533.16",1063
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;++SLCC1;++.NET+CLR+1.1.4322;++.NET+CLR+2.0.40607;++.NET+CLR+3.0.30729;++.NET+CLR+3.5.30729;++InfoPath.2),1064
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.1;+Trident/4.0;+GTB6.5;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729),1065
"Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+lt;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3+GTB7.1,gzip(gfe)+(via+translate.google.com)",1066
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+lt;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3+GTB7.1,1067
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.1;+Trident/4.0;+InfoPath.1;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729),1068
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2.2)+Gecko/20100316+Firefox/3.6.2,1069
"Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X;+en-us)+AppleWebKit/523.10.3+(KHTML,+like+Gecko)+Version/3.0.4+Safari/523.10",1070
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+{AA1CD65F-1609-4766-A4A7-E4EE21F298B1};+FunWebProducts;+.NET+CLR+1.1.4322;+.NET+CLR+1.0.3705;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.04506.30),1071
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+SIMBAR={742E5667-20B3-49c6-B7C7-A611183DCF3F};+(R1+1.5);+.NET+CLR+1.0.3705;+.NET+CLR+1.1.4322;+Media+Center+PC+4.0;+IEMB3),1072
Mozilla/4.0+(compatible;+MSIE+7.0b;+Windows+NT+6.0+;+.NET+CLR+2.0.50215;+SL+Commerce+Client+v1.0;+Tablet+PC+2.0,1073
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+FunWebProducts;+SIMBAR={77F74742-14DB-11DE-BC3A-0018DE2ED252};+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727),1074
Mozilla/5.0+(Windows;+U;+Windows+NT+6.1;+en-US;+rv:1.9.2.4)+Gecko/20100611+Firefox/3.6.4,1075
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-GB;+rv:1.9.2.4)+Gecko/20100611+Firefox/3.6.4+(.NET+CLR+3.5.30729),1076
"Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_4;+en-US)+AppleWebKit/533.4+(KHTML,+like+Gecko)+Chrome/5.0.375.70+Safari/533.4",1077
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB6;+Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1)+;+SLCC1;+.NET+CLR+2.0.50727;+.NET+CLR+1.1.4322;+InfoPath.2;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+OfficeLiveConnector.1.5;+Offi,1078
Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10.6;+en-US;+rv:1.9.1.10)+Gecko/20100504+Firefox/3.5.10,1079
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB6.5;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.0;+InfoPath.2;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Tablet+PC+2.0;+.NET4.0C),1080
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.0;+InfoPath.2;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+.NET4.0C),1081
"Mozilla/5.0+(Windows;+U;+Windows+NT+6.1;+en-US)+AppleWebKit/533.4+(KHTML,+like+Gecko)+Chrome/5.0.375.86+Safari/533.4",1082
"Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_5_8;+en-us)+AppleWebKit/533.16+(KHTML,+like+Gecko)+Version/5.0+Safari/533.16",1083
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.1;+Trident/4.0;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.04506.30;+yie8),1084
"Mozilla/5.0+(iPhone;+U;+CPU+iPhone+OS+3_1_2+like+Mac+OS+X;+en-us)+AppleWebKit/528.18+(KHTML,+like+Gecko)+Version/4.0+Mobile/7D11+Safari/528.16",1085
Mozilla/5.0+(X11;+U;+Linux+i686;+es-AR;+rv:1.9.2.3)+Gecko/20100423+Ubuntu/10.04+(lucid)+Firefox/3.6.3,1086
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+GTB6.5;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+InfoPath.1;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729),1087
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.1;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+InfoPath.2),1088
"Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+WinuE+v6;+WinuE+v6),gzip(gfe)+(via+translate.google.com)",1089
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+WinuE+v6;+WinuE+v6),1090
Mozilla/5.0+(Windows;+U;+Windows+NT+6.1;+fr;+rv:1.9.2.6)+Gecko/20100625+Firefox/3.6.6+(+.NET+CLR+3.5.30729;+.NET4.0C),1091
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB6.5;+SLCC1;+.NET+CLR+2.0.50727;+OfficeLiveConnector.1.3;+OfficeLivePatch.0.0;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30618),1092
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;++SLCC1;++.NET+CLR+1.1.4325;++.NET+CLR+2.0.50727;++.NET+CLR+3.0.30729;++.NET+CLR+3.5.30707),1093
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.1;+Trident/4.0;+YPC+3.2.0;+FunWebProducts;+GTB6.5;+Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1)+;+.NET+CLR+1.1.4322),1094
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+GTB6.4;+Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1)+;+.NET+CLR+1.1.4322;+InfoPath.1;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.04506.648;+.NET+CLR+3.5.21022;+OfficeLiveConnector.1.3;+OfficeLivePatch.0.,1095
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+nl;+rv:1.9.2.6)+Gecko/20100625+Firefox/3.6.6,1096
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.2;++SV1;++.NET+CLR+1.1.4322;++.NET+CLR+2.0.50727;++.NET+CLR+3.0.04506.648),1097
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+YPC+3.2.0;+GTB6.4;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729;+yplus+5.3.04b),1098
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+YPC+3.2.0;+GTB6.4;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729),1099
Mozilla/5.0+(Windows;+U;+Windows+NT+6.0;+pt-BR;+rv:1.9.2.6)+Gecko/20100625+Firefox/3.6.6+(.NET+CLR+3.5.30729),1100
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+6.0;+GTB6.5;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.0;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30618),1101
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.1;+Trident/4.0;+GTB6.5;+InfoPath.1;+.NET+CLR+2.0.50727;+OfficeLiveConnector.1.3;+OfficeLivePatch.0.0;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729),1102
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+InfoPath.1;+Hotbar+10.0.342.0),1103
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+GTB6.5;+InfoPath.2),1104
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB6.5;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.0;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+.NET4.0C),1105
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+SIMBAR+Enabled;+SIMBAR=0;+SIMBAR={BF7377A7-16B1-45cb-9FF2-54260DBAD096}),1106
Mozilla/2.0+(compatible;+MSIE+3.02;+Windows+CE;+240x320),1107
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.1;+Trident/4.0;+AskTB5.6),1108
Mozilla/5.0+(Windows;+U;+Windows+NT+5.2;+en-GB;+rv:1.9.2.6)+Gecko/20100625+Firefox/3.6.6+(.NET+CLR+3.5.30729),1109
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+InfoPath.2;+MS-RTC+LM+8),1110
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.2;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729;+InfoPath.1),1111
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-GB;+rv:1.9.0.3)+Gecko/2008092417+Firefox/3.0.3+(.NET+CLR+3.5.30729),1112
"Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+GD+SIPEndPoint(4752,7.6.200.04);+.NET+CLR+2.0.50727;+.NET+CLR+1.1.4322)",1113
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+FBSMTWB;+GTB6.5;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.04506.30;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729),1114
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.04506.30;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729;+InfoPath.1),1115
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+6.0;+WOW64;+GTB6.5;+SLCC1;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.04506;+Media+Center+PC+5.0;+InfoPath.2),1116
Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+GTB6.5;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+InfoPath.2;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729),1117
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-GB;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3+(.NET+CLR+3.5.30729)+Swapper+1.0.4,1118
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+pt-BR;+rv:1.9.2.6)+Gecko/20100625+Firefox/3.6.6,1119
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.1;+Trident/4.0;+GTB6.5;+.NET+CLR+1.0.3705;+.NET+CLR+1.1.4322;+Media+Center+PC+4.0;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729),1120
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB6.5;+(R1+1.6);+SLCC1;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.04506;+.NET+CLR+1.1.4322),1121
"Mozilla/5.0+(Windows;+U;+Windows+NT+6.0;+en-US)+AppleWebKit/533.4+(KHTML,+like+Gecko)+Chrome/5.0.375.86+Safari/533.4",1122
Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+5.1;+SV1;+.NET+CLR+2.0.50727),1123
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+YTB720;+GTB6;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729),1124
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.2;++SLCC1;++.NET+CLR+1.1.4325;++.NET+CLR+2.0.40607;++.NET+CLR+3.0.30729;++.NET+CLR+3.5.30729;++InfoPath.2),1125
Opera/9.80+(Windows+NT+6.1;+U;+tr)+Presto/2.5.24+Version/10.54,1126
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+{245B3260-89AB-8349-AD7C-E8F8063D2D2A};+.NET+CLR+1.1.4322),1127
"Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_5_8;+fr-fr)+AppleWebKit/533.16+(KHTML,+like+Gecko)+Version/5.0+Safari/533.16",1128
Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+FunWebProducts;+iebar;+acc=;+acc=none;+.NET+CLR+1.1.4322),1129
"Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US)+AppleWebKit/533.4+(KHTML,+like+Gecko)+Chrome/5.0.375.86+Safari/533.4",1130
Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+de;+rv:1.9.2.6)+Gecko/20100625+Firefox/3.6.6+(.NET+CLR+3.5.30729),1131
